title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Keanu,movie,"Action, Comedy, Crime",2016,tt4139124,6.2,53709,
"20th Century Women",movie,"Comedy, Drama",2016,tt4385888,7.3,51012,
"Batman Unlimited: Monster Mayhem",movie,"Action, Adventure, Animation",2015,tt4729754,5.6,3261,
"Requiem for the Dead: American Spring 2014",movie,Documentary,2015,tt4857514,7.2,211,
"Jack Reacher: Never Go Back",movie,"Action, Thriller",2016,tt3393786,6.2,185023,
"Kingsman: The Golden Circle",movie,"Action, Adventure, Comedy",2017,tt4649466,6.7,384258,
"Northern Limit Line",movie,"Drama, War",2015,tt4696222,6.5,1436,
"Tom and Jerry: Spy Quest",movie,"Action, Adventure, Animation",2015,tt4692656,6,1275,
"Bucharest Non Stop",movie,"Comedy, Drama",2015,tt3065978,7.3,2243,
Hostage,movie,"Comedy, Drama, History",2014,tt3212738,6.5,180,
"The Equalizer 2",movie,"Action, Crime, Mystery",2018,tt3766354,6.7,214296,
"Lights Out",movie,"Horror, Mystery",2016,tt4786282,6.3,147367,
"Collateral Beauty",movie,"Drama, Romance",2016,tt4682786,6.8,107372,
"Fist Fight",movie,Comedy,2017,tt3401882,5.6,47115,
"All I See Is You",movie,"Drama, Mystery",2016,tt4486986,5.4,13877,
"The Meg",movie,"Action, Horror, Sci-Fi",2018,tt4779682,5.7,217765,
"3 Idiots",movie,Comedy,2017,tt3685624,4.4,1597,
It,movie,Horror,2017,tt1396484,7.3,642005,
"Paddington 2",movie,"Adventure, Comedy, Family",2017,tt4468740,7.8,105408,
"The Girl on the Train",movie,"Crime, Drama, Mystery",2016,tt3631112,6.5,205366,
"The Magic Mountain",movie,"Animation, Biography, Documentary",2015,tt4688658,7,154,
"Vontade de Vencer - Anselmo Ralph",movie,"Documentary, Music",2015,,,,
"All the Way",movie,"Biography, Drama, History",2016,tt3791216,7.2,15712,
"Mile 22",movie,"Action, Thriller",2018,tt4560436,6.1,89997,
"We Need to Talk",movie,"Comedy, Romance",2016,tt4699534,5.8,2254,
"Scooby-Doo! And Kiss: Rock and Roll Mystery",movie,"Adventure, Animation, Comedy",2015,tt4717798,6.4,3258,
"Hot Summer Nights",movie,"Crime, Drama, Romance",2017,tt3416536,6.4,25504,
"The Squad",movie,"Action, Crime, Drama",2015,tt4232610,5.7,4431,
Confirmation,movie,"Biography, Drama, History",2016,tt4608402,6.8,5742,
"Spanish Affair 2",movie,"Comedy, Romance",2015,tt3626742,5.3,8194,
"Through the Shadow",movie,"Horror, Thriller",2015,tt4690052,5,312,
"Walk with Me",movie,"Drama, Romance, War",2016,tt4675926,6.5,446,
"Noma: My Perfect Storm",movie,Documentary,2015,tt4610372,6.2,795,
"Ferrell Takes the Field",movie,"Comedy, Documentary, Sport",2015,tt4861558,5.8,1258,
"Looney Tunes: Rabbits Run",movie,"Adventure, Animation, Comedy",2015,tt4840666,5.7,1224,
"The Midwife",movie,"Drama, History, Romance",2015,tt3298600,6,1596,
"The Ardennes",movie,"Crime, Drama, Thriller",2015,tt2586118,6.7,5787,
"Come What May",movie,"Drama, War",2015,tt2296747,6.7,1302,
"Jurassic World: Fallen Kingdom",movie,"Action, Adventure, Sci-Fi",2018,tt4881806,6.1,359459,
"To Steal from a Thief",movie,"Adventure, Crime, Drama",2016,tt3655414,6.2,7557,
Boomerang,movie,"Drama, Romance",2015,tt3582040,6.5,1128,
"Mother's Day",movie,"Comedy, Drama, Romance",2016,tt4824302,5.7,41194,
"Going in Style",movie,"Comedy, Crime",2017,tt2568862,6.6,95535,
"Mission: Impossible - Fallout",movie,"Action, Adventure, Thriller",2018,tt4912910,7.7,394027,
"Toe Tag Parole: To Live and Die on Yard A",movie,Documentary,2015,tt5060770,6.5,152,
"Jumanji: Welcome to the Jungle",movie,"Action, Adventure, Comedy",2017,tt2283362,7,477154,
"Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!",movie,"Action, Adventure, Animation",2015,tt4938416,6.2,1966,
"Pitch Perfect 3",movie,"Comedy, Music",2017,tt4765284,5.8,74925,
"Regular Show: The Movie",movie,"Action, Adventure, Animation",2015,tt4920274,7.4,6793,
"Father Figures",movie,"Comedy, Drama",2017,tt1966359,5.5,22961,
"Tig Notaro: Boyish Girl Interrupted",movie,Comedy,2015,tt4920096,6.8,809,
"Amy Schumer: Live at the Apollo",movie,Comedy,2015,tt4909348,5.9,3989,
"Hard Times at Douglass High: A No Child Left Behind Report Card",movie,Documentary,2008,tt4797524,7.1,32,
"Why Him?",movie,Comedy,2016,tt4501244,6.2,130766,
"Everything Is Copy",movie,"Biography, Documentary",2015,tt2831414,7.4,1192,
"The New Kid",movie,Comedy,2015,tt3814316,6.7,1677,
"Romeo Santos: The King Stays King – Live at Madison Square Garden",movie,Music,2012,,,,
"Miss Sharon Jones!",movie,"Documentary, Music",2015,tt4935480,7.3,711,
"Ghost Coins",movie,"Horror, Thriller",2014,tt4222732,4,209,
"Leonard Bernstein: Reaching for the Note",movie,"Biography, Documentary, History",1998,tt0199708,8.1,154,
"Barbie & Her Sisters in the Great Puppy Adventure",movie,"Adventure, Animation, Family",2015,tt5042426,6.1,1018,
"Faithless Games",movie,Drama,2003,tt0334575,6.7,92,
"Top Gun: Maverick",movie,"Action, Drama",2022,tt1745960,8.2,771058,
"Great White Shark: Uncaged",movie,Documentary,2004,tt0458381,6.7,14,
"San Francisco 2.0",movie,Documentary,2015,tt5074414,6.9,434,
"The Miracle of Tekir",movie,"Drama, Mystery",2015,tt4473938,5.9,229,
"Family Film",movie,Drama,2015,tt3828058,6.3,453,
"O Leão da Estrela",movie,Comedy,2015,tt4221602,6,817,
"Wolves at the Door",movie,"Horror, Mystery, Thriller",2016,tt4670016,4.5,4626,
"Once Upon a Holiday",movie,"Comedy, Drama, Romance",2015,tt5033114,6.2,3733,
"The Leisure Class",movie,Comedy,2015,tt5045592,3.9,2041,
Guernica,movie,"Drama, History, Romance",2016,tt2556114,5.8,2575,
"The Wizard of Lies",movie,"Biography, Crime, Drama",2017,tt1933667,6.8,30613,
"John From",movie,Drama,2015,tt3977428,6.4,566,
"The Innocents",movie,"Drama, History",2016,tt4370784,7.3,11960,
"The Other Side of the Door",movie,"Horror, Thriller",2016,tt3702652,5.3,20099,
"A Christmas Dream",movie,"Animation, Family, Short",1946,tt0039088,6.6,622,
Ferdinand,movie,"Adventure, Animation, Comedy",2017,tt3411444,6.7,67760,
"Whoopi Goldberg: Fontaine... Why Am I Straight",movie,Comedy,1988,tt0428045,7.6,90,
Chemo,movie,"Comedy, Drama",2015,tt4088848,5.8,471,
Ferrari,movie,"Biography, Drama, History",2023,tt3758542,6.4,62164,
"The Space Between Us",movie,"Drama, Romance, Sci-Fi",2017,tt3922818,6.4,57530,
"Playmobil: The Movie",movie,"Adventure, Animation, Comedy",2019,tt4199898,4.9,4978,
"Batman: Bad Blood",movie,"Action, Adventure, Animation",2016,tt4870838,6.7,27207,
"Kareem: Minority of One",movie,Documentary,2015,tt5136700,7.4,1115,
"The Latin Explosion: A New America",movie,"Documentary, Music",2015,tt5211642,7,152,
"The Wild Life",movie,"Adventure, Animation, Comedy",2016,tt4731008,5.4,6855,
"A Girl in the River: The Price of Forgiveness",movie,"Documentary, Drama, Short",2015,tt5144072,7.8,1975,
Judgment,movie,Drama,1990,tt0099904,6.5,479,
"The Tale",movie,"Biography, Drama, Mystery",2018,tt4015500,7.2,20610,
"The Sense of Wonder",movie,"Comedy, Drama, Romance",2015,tt4084056,6.8,3563,
"Joséphine, Pregnant & Fabulous",movie,Comedy,2016,tt4741686,5.5,809,
Orizont,movie,"Action, Crime, Drama",2015,tt4568268,6.2,422,
"First Man",movie,"Biography, Drama, History",2018,tt1213641,7.3,209782,
"Lego Scooby-Doo! Knight Time Terror",movie,"Adventure, Animation, Comedy",2015,tt5377164,6.4,516,
"Letters to Santa 2",movie,"Comedy, Drama, Romance",2015,tt5268648,5.5,1763,
"Sherlock Gnomes",movie,"Adventure, Animation, Comedy",2018,tt2296777,5.3,14810,
"Kiki, Love to Love",movie,"Comedy, Romance",2016,tt4922692,6.4,6648,
"The Strangers: Prey at Night",movie,Horror,2018,tt1285009,5.3,37842,
"The Disaster Artist",movie,"Biography, Comedy, Drama",2017,tt3521126,7.3,168247,
"Hunt for the Wilderpeople",movie,"Adventure, Comedy, Drama",2016,tt4698684,7.8,147632,
Looking,movie,"Comedy, Drama",2016,tt4552118,7.5,10775,
"Far Beyond the Sun",movie,"Documentary, Drama",2015,tt4171200,8.3,79,
"Mapplethorpe: Look at the Pictures",movie,"Biography, Documentary",2016,tt5275838,7.5,1595,
"Refrigerantes e Canções de Amor",movie,"Comedy, Romance",2016,tt4747848,6.1,496,
"A Canção de Lisboa",movie,"Comedy, Musical, Romance",2016,tt4125568,6,955,
"Jim: The James Foley Story",movie,"Biography, Documentary, War",2016,tt5278466,7.6,1737,
"Little Men",movie,Drama,2016,tt4919484,6.7,7978,
"Godzilla: King of the Monsters",movie,"Action, Adventure, Fantasy",2019,tt3741700,6,219228,
Sieranevada,movie,"Comedy, Drama",2016,tt4466490,7.3,5935,
"Mr. Church",movie,"Comedy, Drama",2016,tt4196848,7.6,32467,
Planetarium,movie,"Drama, Fantasy, Mystery",2016,tt4680196,4.6,3967,
"Dater's Handbook",movie,"Comedy, Drama, Romance",2016,tt5364518,5.8,2896,
"Darling I Lowe Ju",movie,Documentary,2010,tt3021112,5.7,68,
"A Ilha dos Cães",movie,"Adventure, Drama, Fantasy",2017,tt2749334,5.5,97,
Dunkirk,movie,"Action, Drama, History",2017,tt5013056,7.8,771368,
"Heroin: Cape Cod, USA",movie,Documentary,2015,tt5331776,7,922,
"The Favourite",movie,"Biography, Comedy, Drama",2018,tt5083738,7.5,247124,
"The Girl with All the Gifts",movie,"Action, Adventure, Drama",2016,tt4547056,6.6,66604,
"The Lure",movie,"Drama, Fantasy, Horror",2015,tt5278832,6.2,10497,
"Thirty, Single and Fantastic",movie,Comedy,2016,tt4829436,5.3,981,
"No Manches Frida",movie,"Comedy, Romance",2016,tt5259966,5.5,2862,
"Que Pena Tu Vida",movie,"Action, Adventure, Comedy",2016,tt5226378,4.7,334,
"Fast Convoy",movie,"Action, Thriller",2016,tt4117206,5.4,882,
"From the Land of the Moon",movie,"Drama, Romance",2016,tt3794028,6.6,6948,
Suited,movie,Documentary,2016,tt4086024,7.3,356,
"16 Days of Glory",movie,"Documentary, Sport",1985,tt0090559,7.7,334,
"Beware the Slenderman",movie,"Biography, Crime, Documentary",2016,tt5329376,6.2,8632,
"Becoming Mike Nichols",movie,Documentary,2016,tt5278964,7.1,655,
"Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper",movie,"Biography, Documentary",2016,tt5275872,7.8,842,
Cameraperson,movie,"Biography, Documentary, History",2016,tt5375040,7.4,3485,
"Bad Moms",movie,Comedy,2016,tt4651520,6.2,138117,
"The Edge of Seventeen",movie,"Comedy, Drama",2016,tt1878870,7.3,145894,
"Vera 68",movie,Documentary,2012,tt2602178,7.7,50,
"Pat & Mat",movie,"Adventure, Animation, Comedy",2014,tt5320892,7.2,355,
"High Life",movie,"Drama, Horror, Sci-Fi",2018,tt4827558,5.7,43501,
Jackie,movie,"Biography, Drama",2016,tt1619029,6.6,85296,
"Being 17",movie,"Drama, Romance",2016,tt4331970,7.2,7552,
Morgan,movie,"Action, Horror, Sci-Fi",2016,tt4520364,5.9,48150,
"Barbie: Spy Squad",movie,"Animation, Family",2016,tt5042436,5.6,1526,
"Whitney Cummings: I'm Your Girlfriend",movie,Comedy,2016,tt5369246,6.3,903,
"Justice League vs. Teen Titans",movie,"Action, Adventure, Animation",2016,tt5091548,6.9,24815,
"Usted No Sabe Quien Soy Yo?",movie,"Comedy, Family",2016,tt5347472,5.1,302,
"The Last Song",movie,"Drama, Short",2014,tt4037950,6.4,30,
"Space Jam: A New Legacy",movie,"Adventure, Animation, Comedy",2021,tt3554046,4.5,83697,
"Król zycia",movie,"Comedy, Drama",2015,tt5067398,5.4,463,
"Homegrown: The Counter-Terror Dilemma",movie,Documentary,2016,tt5497132,6.7,255,
"Mike Nichols",movie,"Biography, Documentary, History",2016,tt5420892,7.4,187,
Mother!,movie,"Drama, Horror, Mystery",2017,tt5109784,6.6,258949,
"Hidden Figures",movie,"Biography, Drama, History",2016,tt4846340,7.8,273519,
Illegitimate,movie,Drama,2016,tt5002394,6.7,1686,
"A Mighty Team",movie,"Comedy, Sport",2016,tt4676238,5.5,851,
"Class Divide",movie,Documentary,2015,tt5617554,7.2,648,
"Kung Fu Panda: Secrets of the Scroll",movie,"Action, Adventure, Animation",2016,tt5513770,6.9,3166,
"5 October",movie,Documentary,2016,tt6138862,6.9,48,
"In Your Dreams!",movie,"Family, Romance",2016,tt5180284,4.9,69,
"Team Hot Wheels: Build the Epic Race",movie,"Action, Adventure, Animation",2015,tt5223716,6.4,67,
"Batman: The Killing Joke",movie,"Action, Animation, Crime",2016,tt4853102,6.4,63535,
"Lego DC Comics Super Heroes: Justice League - Cosmic Clash",movie,"Action, Adventure, Animation",2016,tt5251438,6.3,1793,
"Last Call for Nowhere",movie,Comedy,2016,tt5597946,5.7,1596,
"Fast & Furious Presents: Hobbs & Shaw",movie,"Action, Adventure, Thriller",2019,tt6806448,6.5,247572,
"Life Is a Trumpet",movie,"Comedy, Drama, Romance",2015,tt2936938,6.3,466,
Kicks,movie,"Adventure, Drama",2016,tt4254584,6.4,4595,
"Todas para Uno",movie,"Comedy, Romance",2014,tt3882968,4.2,64,
"Person to Person",movie,"Comedy, Drama",2017,tt5247026,5.7,1891,
"Rudý kapitán",movie,"Crime, Mystery, Thriller",2016,tt3975072,5.5,662,
"Early Man",movie,"Adventure, Animation, Comedy",2018,tt4701724,6.1,24672,
"Ebola: The Doctors' Story",movie,Documentary,2016,tt8478252,6.8,35,
"The Children Who Beat Ebola",movie,"Documentary, News",2015,tt5483316,7.5,6,
"Delivery from Earth",movie,"Sci-Fi, Short",2014,tt4396720,7.8,7,
"Habla Men",movie,Documentary,2014,tt3589296,6.9,27,
"Team Hot Wheels: The Skills to Thrill",movie,Animation,2015,tt5396486,6.9,54,
"I, Tonya",movie,"Biography, Comedy, Drama",2017,tt5580036,7.5,252784,
"Seoul Station",movie,"Action, Animation, Horror",2016,tt3845670,6.1,8216,
"Tanec medzi crepinami",movie,Drama,2012,tt2460828,5.9,26,
Insect,movie,"Comedy, Drama",2018,tt5783476,6.2,565,
"Abortion: Stories Women Tell",movie,Documentary,2016,tt5591746,7.2,301,
Solitary,movie,Documentary,2016,tt5737938,7.1,499,
"Three Days of Terror: The Charlie Hebdo Attacks",movie,Documentary,2016,tt5323074,7.5,93,
"Lego Scooby-Doo!: Haunted Hollywood",movie,"Animation, Comedy, Family",2016,tt5548284,5.8,1677,
Marshall,movie,"Biography, Crime, Drama",2017,tt5301662,7.3,27683,
Fences,movie,Drama,2016,tt2671706,7.2,121627,
"Kills On Wheels",movie,"Action, Comedy, Drama",2016,tt3037164,7.1,4014,
"The Florida Project",movie,Drama,2017,tt5649144,7.6,139273,
"At the End of the Tunnel",movie,"Crime, Drama, Thriller",2016,tt5133308,7,16305,
"Dirty Driving: Thundercars of Indiana",movie,"Documentary, Sport",2008,tt1331305,6.9,170,
"Tiger Theory",movie,"Comedy, Drama",2016,tt4568328,7.1,846,
Rememory,movie,"Drama, Mystery, Sci-Fi",2017,tt2331047,6.1,18187,
"El paseo 3",movie,Comedy,2013,tt3426452,2.2,200,
"Lego DC Comics Superheroes: Justice League - Gotham City Breakout",movie,"Action, Adventure, Animation",2016,tt5612702,6,1901,
"Molly's Game",movie,"Biography, Crime, Drama",2017,tt4209788,7.4,196602,
"Annabelle: Creation",movie,"Horror, Mystery, Thriller",2017,tt5140878,6.5,158826,
"Under the Silver Lake",movie,"Crime, Drama, Mystery",2018,tt5691670,6.5,55680,
"Train to Busan",movie,"Action, Horror, Thriller",2016,tt5700672,7.6,282859,
Woodshock,movie,"Drama, Fantasy, Mystery",2017,tt4677924,4.2,2490,
"My Name Is Bernadette",movie,"Biography, Drama",2011,tt1754212,6.4,268,
"The Autopsy of Jane Doe",movie,"Horror, Mystery, Thriller",2016,tt3289956,6.8,152993,
"The House That Jack Built",movie,"Crime, Drama, Horror",2018,tt4003440,6.8,99326,
"Film Stars Don't Die in Liverpool",movie,"Biography, Drama, Romance",2017,tt5711148,6.7,10935,
"You Were Never Really Here",movie,"Crime, Drama, Thriller",2017,tt5742374,6.7,131697,
"Saddle Legion",movie,Western,1951,tt0043987,6.1,213,
"Bright Lights: Starring Carrie Fisher and Debbie Reynolds",movie,Documentary,2016,tt5651050,7.9,3645,
"Call Me by Your Name",movie,"Drama, Romance",2017,tt5726616,7.8,338627,
"The Beguiled",movie,"Drama, History, Thriller",2017,tt5592248,6.3,64704,
"Happy End",movie,Drama,2017,tt5304464,6.6,17541,
"The Commuter",movie,"Action, Mystery, Thriller",2018,tt1590193,6.3,129304,
"The Shape of Water",movie,"Drama, Fantasy, Romance",2017,tt5580390,7.3,460001,
"The Killing of a Sacred Deer",movie,"Drama, Horror, Mystery",2017,tt5715874,7,203583,
"An Officer and a Spy",movie,"Drama, History, Thriller",2019,tt2398149,7.2,22132,
"The Trans List",movie,"Biography, Documentary",2016,tt5784340,6.6,447,
"With a Vengeance",movie,"Drama, Mystery, Thriller",1992,tt0105829,6.1,333,
"Darkest Hour",movie,"Biography, Drama, History",2017,tt4555426,7.4,230821,
"Godzilla vs. Kong",movie,"Action, Sci-Fi, Thriller",2021,tt5034838,6.3,256340,
"Alita: Battle Angel",movie,"Action, Adventure, Sci-Fi",2019,tt0437086,7.3,311222,
Churchill,movie,"Biography, Drama, History",2017,tt2674454,6,16146,
"Life of the Party",movie,Comedy,2018,tt5619332,5.6,40795,
"Reik: En Vivo Desde el Auditorio Nacional",movie,Music,2013,,,,
"Quincy Jones: Burning the Light",movie,Comedy,2016,tt5630396,6,267,
"Young & Fabulous",movie,Drama,2016,tt5617274,6,45,
"Hotel Transylvania 3: Summer Vacation",movie,"Adventure, Animation, Comedy",2018,tt5220122,6.3,92259,
"Wonder Park",movie,"Adventure, Animation, Comedy",2019,tt6428676,5.9,13102,
"A Mãe é que Sabe",movie,"Comedy, Drama, Sci-Fi",2016,tt5756188,6.9,559,
Tully,movie,"Comedy, Drama, Mystery",2018,tt5610554,6.9,64755,
"Phantom Thread",movie,"Drama, Romance",2017,tt5776858,7.4,151534,
"The Unknown Soldier",movie,"Drama, War",2017,tt4065552,7.7,13799,
"The Command",movie,"Action, Adventure, Drama",2018,tt4951982,6.6,22630,
"The Square",movie,"Comedy, Drama",2017,tt4995790,7.1,80371,
Widows,movie,"Crime, Drama, Thriller",2018,tt4218572,6.8,106748,
"Everybody Knows",movie,"Crime, Drama, Mystery",2018,tt4964788,6.9,39352,
"The Dinner",movie,"Crime, Drama, Thriller",2017,tt3203620,4.5,10018,
"Mom and Dad",movie,"Comedy, Horror, Thriller",2017,tt5462326,5.6,28827,
"The Whiskey Bandit",movie,"Action, Biography, Crime",2017,tt5871080,7.3,9719,
"Boonie Bears: The Big Top Secret",movie,Animation,2016,tt5471154,4.9,254,
Thelma,movie,"Drama, Fantasy, Horror",2017,tt6304046,6.9,37990,
"Fahrenheit 451",movie,"Drama, Sci-Fi, Thriller",2018,tt0360556,5,24164,
"Pistol Harvest",movie,"Drama, Western",1951,tt0043923,5.9,146,
Telescope,movie,Documentary,2016,tt5465036,7.6,125,
"The Death of Stalin",movie,"Comedy, Drama, History",2017,tt4686844,7.3,120119,
"Ocean's Eight",movie,"Action, Comedy, Crime",2018,tt5164214,6.3,251736,
"That Trip We Took with Dad",movie,"Comedy, Drama",2016,tt4654184,7.1,686,
"A Hidden Life",movie,"Biography, Drama, Romance",2019,tt5827916,7.4,30234,
"Tom and Jerry: Back to Oz",movie,"Adventure, Animation, Comedy",2016,tt5737408,5.7,762,
Overdrive,movie,"Action, Adventure, Crime",2017,tt1935194,5.4,17235,
"The Noonday Witch",movie,"Drama, Horror",2016,tt4917700,5.2,769,
Moonfall,movie,"Action, Adventure, Sci-Fi",2022,tt5834426,5.2,106937,
"Hotel Artemis",movie,"Action, Crime, Drama",2018,tt5834262,6.1,60597,
"The Extraordinary Journey of the Fakir",movie,"Adventure, Comedy, Drama",2018,tt5371168,6.8,8869,
"Open Your Eyes",movie,"Documentary, Short",2016,tt4958594,7.7,127,
"Floyd Norman: An Animated Life",movie,"Biography, Documentary",2016,tt5507860,7.4,677,
"Meet the Donors: Does Money Talk?",movie,Documentary,2016,tt6847216,6.3,174,
"Lean on Pete",movie,"Adventure, Drama, Sport",2017,tt5340300,7.1,14427,
"Janeane Garofalo",movie,"Comedy, Documentary",1995,tt0894111,6.7,59,
"Justice League Dark",movie,"Action, Adventure, Animation",2017,tt2494376,7,30359,
"Heaven Will Wait",movie,Drama,2016,tt5766118,6.9,1075,
"The Distinguished Citizen",movie,"Comedy, Drama",2016,tt4562518,7.5,13939,
"Teen Titans: The Judas Contract",movie,"Action, Adventure, Animation",2017,tt6315800,7,18122,
"Batman and Harley Quinn",movie,"Action, Adventure, Animation",2017,tt6556890,5.9,15852,
"Scooby-Doo! and WWE: Curse of the Speed Demon",movie,"Adventure, Animation, Comedy",2016,tt4196868,6,2120,
"Line Walker",movie,"Action, Crime, Mystery",2016,tt5896962,6,1695,
"Batman: Return of the Caped Crusaders",movie,"Action, Adventure, Animation",2016,tt5973626,6.7,6704,
"The Divine Comedy",movie,"Comedy, Fantasy",2017,tt5207840,4.7,118,
"Batman Unlimited: Mechs vs. Mutants",movie,"Action, Animation, Sci-Fi",2016,tt5896146,5.8,2030,
"The Perfect Mother",movie,Drama,1997,tt0165423,6.3,380,
"The Secret Life of Pets 2",movie,"Adventure, Animation, Comedy",2019,tt5113040,6.4,73772,
"The Animal's Wife",movie,Drama,2016,tt4335804,7.1,508,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Fixer",movie,"Drama, Thriller",2016,tt4950192,6.6,547,
"The Last of His Tribe",movie,"Drama, Romance",1992,tt0104690,6.8,676,
"Saint George",movie,"Crime, Drama",2016,tt4895668,6.9,2150,
"A Mere Breath",movie,Documentary,2016,tt5993224,7.5,78,
"Son of Bigfoot",movie,"Adventure, Animation, Comedy",2017,tt5715410,6.1,8559,
