title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Juno,movie,"Comedy, Drama",2007,tt0467406,7.4,561812,
"Sleeping with the Enemy",movie,"Drama, Thriller",1991,tt0102945,6.3,68449,
xXx,movie,"Action, Adventure, Drama",2002,tt0295701,5.8,189986,
"The Hitchhiker's Guide to the Galaxy",movie,"Adventure, Comedy, Sci-Fi",2005,tt0371724,6.7,212542,
"Speed Racer",movie,"Action, Adventure, Comedy",2008,tt0811080,6.1,80599,
Shooter,movie,"Action, Drama, Thriller",2007,tt0822854,7.1,365851,
"Ghost Train",movie,Horror,2006,tt0819839,4.9,934,
"Resident Evil: Extinction",movie,"Action, Horror, Sci-Fi",2007,tt0432021,6.2,210496,
"10,000 BC",movie,"Action, Adventure, Drama",2008,tt0443649,5.1,137496,
Shine,movie,"Biography, Drama, Music",1996,tt0117631,7.6,57855,
"Before the Devil Knows You're Dead",movie,"Crime, Drama, Thriller",2007,tt0292963,7.3,116716,
"The Match Factory Girl",movie,"Comedy, Crime, Drama",1990,tt0098532,7.5,12786,
"The Three Burials of Melquiades Estrada",movie,"Adventure, Crime, Drama",2005,tt0419294,7.3,42538,
"Band of Outsiders",movie,"Comedy, Crime, Drama",1964,tt0057869,7.6,27990,
Alien³,movie,"Action, Horror, Sci-Fi",1992,tt0103644,6.4,339791,
"Alien Resurrection",movie,"Action, Horror, Sci-Fi",1997,tt0118583,6.2,281330,
"Napoleon Dynamite",movie,Comedy,2004,tt0374900,7,246805,
"A Guide to Recognizing Your Saints",movie,"Crime, Drama",2006,tt0473488,6.9,27534,
"Æon Flux",movie,"Action, Adventure, Sci-Fi",2005,tt0402022,5.4,134937,
"Drifting Clouds",movie,"Comedy, Drama",1996,tt0116752,7.6,9921,
Kika,movie,Comedy,1993,tt0107315,6.5,15589,
"Step Up 2: The Streets",movie,"Drama, Music, Romance",2008,tt1023481,6.2,92848,
REC,movie,"Horror, Mystery, Thriller",2007,tt1038988,7.4,206686,
"Cast Away",movie,"Adventure, Drama, Romance",2000,tt0162222,7.8,663915,
Superbad,movie,Comedy,2007,tt0829482,7.6,662025,
"Transformers: Revenge of the Fallen",movie,"Action, Adventure, Sci-Fi",2009,tt1055369,6,441037,
"The Boondock Saints",movie,"Action, Crime, Thriller",1999,tt0144117,7.6,256891,
"A Man Apart",movie,"Action, Crime, Drama",2003,tt0266465,6,50329,
"The Conformist",movie,Drama,1970,tt0065571,7.9,36787,
"Swallowtail Butterfly",movie,"Crime, Drama",1996,tt0117797,7.5,4658,
"Superman II",movie,"Action, Adventure, Sci-Fi",1980,tt0081573,6.8,118795,
"Dangerous Beauty",movie,"Biography, Drama, Romance",1998,tt0118892,7.1,20204,
"Deep Impact",movie,"Action, Drama, Sci-Fi",1998,tt0120647,6.3,196849,
"K-19: The Widowmaker",movie,"Drama, History, Thriller",2002,tt0267626,6.7,69618,
Taken,movie,"Action, Crime, Thriller",2008,tt0936501,7.7,654182,
"Cannibals in the Streets",movie,"Drama, Fantasy, Horror",1980,tt0080379,5.5,4606,
"Who Am I?",movie,"Action, Adventure, Comedy",1998,tt0127357,6.8,44287,
"The Final Countdown",movie,"Action, Adventure, Sci-Fi",1980,tt0080736,6.7,28430,
"Hellraiser: Bloodline",movie,"Horror, Sci-Fi",1996,tt0116514,5.1,25760,
"The Road Warrior",movie,"Action, Adventure, Sci-Fi",1981,tt0082694,7.6,207383,
"Conspiracy Theory",movie,"Action, Drama, Mystery",1997,tt0118883,6.7,110470,
Jumanji,movie,"Adventure, Comedy, Family",1995,tt0113497,7.1,394526,
"Under Siege",movie,"Action, Thriller",1992,tt0105690,6.5,98836,
"The Karate Kid Part II",movie,"Action, Family, Sport",1986,tt0091326,6.1,104085,
"Red Planet",movie,"Action, Sci-Fi, Thriller",2000,tt0199753,5.7,61058,
"Che: Part Two",movie,"Biography, Drama, History",2008,tt0374569,6.8,35750,
"Che: Part One",movie,"Biography, Drama, History",2008,tt0892255,7.1,48869,
"Deep Blue Sea",movie,"Action, Adventure, Sci-Fi",1999,tt0149261,5.9,147247,
"Garfield: The Movie",movie,"Adventure, Comedy, Family",2004,tt0356634,5.1,97596,
"Jeepers Creepers",movie,"Horror, Mystery",2001,tt0263488,6.2,149888,
"Bad Boys II",movie,"Action, Comedy, Crime",2003,tt0172156,6.6,280702,
Hellraiser,movie,"Horror, Thriller",1987,tt0093177,6.9,147559,
"The Great Silence",movie,"Drama, Western",1968,tt0063032,7.7,19176,
"What Happens in Vegas",movie,"Comedy, Romance",2008,tt1033643,6.1,191648,
"The Banger Sisters",movie,"Comedy, Drama",2002,tt0280460,5.7,17711,
"Police Story",movie,"Action, Comedy, Crime",1985,tt0089374,7.5,44540,
"Just Cause",movie,"Action, Crime, Drama",1995,tt0113501,6.4,31177,
"Hellbound: Hellraiser II",movie,"Horror, Thriller",1988,tt0095294,6.4,58526,
"Little Man",movie,"Comedy, Crime",2006,tt0430304,4.5,62748,
S.W.A.T.,movie,"Action, Adventure, Crime",2003,tt0257076,6.1,157016,
Eraser,movie,"Action, Crime, Thriller",1996,tt0116213,6.2,121155,
"Femme Fatale",movie,"Crime, Drama, Mystery",2002,tt0280665,6.2,38517,
"Mortal Kombat",movie,"Action, Adventure, Fantasy",1995,tt0113855,5.8,127814,
"The Last Boy Scout",movie,"Action, Comedy, Crime",1991,tt0102266,7,116190,
"The Avengers",movie,"Action, Adventure, Sci-Fi",1998,tt0118661,3.8,46231,
"Ghost in the Shell",movie,"Action, Animation, Crime",1995,tt0113568,7.9,164696,
"The Goonies",movie,"Adventure, Comedy, Family",1985,tt0089218,7.7,311893,
Fitzcarraldo,movie,"Adventure, Drama, Music",1982,tt0083946,8,40647,
"Risky Business",movie,"Comedy, Crime, Drama",1983,tt0086200,6.8,104040,
"Mad Max Beyond Thunderdome",movie,"Action, Adventure, Sci-Fi",1985,tt0089530,6.2,157949,
"One Hour Photo",movie,"Drama, Thriller",2002,tt0265459,6.8,135948,
"The Last of the Mohicans",movie,"Action, Adventure, Drama",1992,tt0104691,7.6,196804,
"Babylon A.D.",movie,"Action, Adventure, Sci-Fi",2008,tt0364970,5.5,99588,
"Boys on the Side",movie,"Comedy, Drama",1995,tt0112571,6.5,14676,
"Thank You for Smoking",movie,"Comedy, Drama",2005,tt0427944,7.5,232364,
"Jerry Maguire",movie,"Comedy, Drama, Romance",1996,tt0116695,7.3,297768,
"Above the Law",movie,"Action, Crime, Drama",1988,tt0094602,6,35870,
"Great Expectations",movie,"Drama, Romance",1998,tt0119223,6.8,58391,
"Murder at 1600",movie,"Action, Crime, Drama",1997,tt0119731,6.1,33827,
Soldier,movie,"Action, Drama, Sci-Fi",1998,tt0120157,6,61087,
"The Full Monty",movie,"Comedy, Drama",1997,tt0119164,7.2,116922,
"The Royal Tenenbaums",movie,"Comedy, Drama",2001,tt0265666,7.6,322165,
"Brassed Off",movie,"Comedy, Drama, Music",1996,tt0115744,7.2,21556,
"The Crow: Salvation",movie,"Action, Crime, Fantasy",2000,tt0132910,4.9,13351,
"Black Mask",movie,"Action, Adventure, Comedy",1996,tt0115693,6,12640,
"Enter the Dragon",movie,"Action, Crime, Thriller",1973,tt0070034,7.6,116491,
"The Way of the Dragon",movie,"Action, Adventure, Comedy",1972,tt0068935,7.2,42877,
"He Got Game",movie,"Drama, Sport",1998,tt0124718,6.9,53187,
"Kung Fu Hustle",movie,"Action, Comedy, Fantasy",2004,tt0373074,7.7,156655,
"Charlie's Angels: Full Throttle",movie,"Action, Adventure, Comedy",2003,tt0305357,4.9,136168,
"South Park: Bigger, Longer & Uncut",movie,"Animation, Comedy, Fantasy",1999,tt0158983,7.7,220087,
Daredevil,movie,"Action, Crime, Drama",2003,tt0287978,5.3,235772,
"The Bone Collector",movie,"Crime, Drama, Mystery",1999,tt0145681,6.7,193217,
"Spy Kids 2: Island of Lost Dreams",movie,"Action, Adventure, Comedy",2002,tt0287717,5.3,76313,
"Anger Management",movie,Comedy,2003,tt0305224,6.3,234709,
"Garfield: A Tail of Two Kitties",movie,"Adventure, Comedy, Family",2006,tt0455499,5,49228,
"Superman III",movie,"Action, Adventure, Comedy",1983,tt0086393,5,77531,
"The Exorcist",movie,Horror,1973,tt0070047,8.1,476479,
"Any Given Sunday",movie,"Drama, Sport",1999,tt0146838,6.9,128521,
"That Thing You Do!",movie,"Comedy, Drama, Music",1996,tt0117887,7,76023,
"Super Mario Bros.",movie,"Adventure, Comedy, Family",1993,tt0108255,4.2,65479,
"The Fast and the Furious: Tokyo Drift",movie,"Action, Crime, Thriller",2006,tt0463985,6.1,314591,
"Tango & Cash",movie,"Action, Comedy, Crime",1989,tt0098439,6.4,117247,
"On Deadly Ground",movie,"Action, Adventure, Thriller",1994,tt0110725,4.6,26246,
"The Glimmer Man",movie,"Action, Comedy, Crime",1996,tt0116421,5.4,21886,
"The Negotiator",movie,"Action, Crime, Drama",1998,tt0120768,7.3,159842,
"The Italian Job",movie,"Action, Crime, Thriller",2003,tt0317740,7,398214,
"Mad Max",movie,"Action, Adventure, Sci-Fi",1979,tt0079501,6.8,238026,
"Ju-On: The Grudge 2",movie,"Drama, Horror, Mystery",2003,tt0367913,6.3,11567,
"Ring 2",movie,"Horror, Mystery, Sci-Fi",1999,tt0218553,5.9,15292,
"Ring 0: Birthday",movie,"Horror, Mystery, Thriller",2000,tt0235712,5.9,10302,
Sideways,movie,"Comedy, Drama, Romance",2004,tt0375063,7.5,210611,
Assassins,movie,"Action, Crime, Thriller",1995,tt0112401,6.3,90220,
"Children of Men",movie,"Drama, Sci-Fi, Thriller",2006,tt0206634,7.9,546672,
"One Missed Call",movie,"Horror, Mystery",2003,tt0366292,6.2,20035,
"Blood In, Blood Out",movie,"Biography, Crime, Drama",1993,tt0106469,7.9,36000,US
Swordfish,movie,"Action, Crime, Thriller",2001,tt0244244,6.5,199895,
Spiral,movie,"Drama, Fantasy, Horror",1998,tt0134928,5.2,4278,
"Home Alone 3",movie,"Action, Comedy, Crime",1997,tt0119303,4.6,132554,
"Hope Floats",movie,"Drama, Romance",1998,tt0119313,6.1,31623,
"Bad Boys",movie,"Action, Comedy, Crime",1995,tt0112442,6.8,305117,
"Demolition Man",movie,"Action, Sci-Fi, Thriller",1993,tt0106697,6.7,202044,
Hannibal,movie,"Crime, Drama, Thriller",2001,tt0212985,6.8,303929,
Unbreakable,movie,"Drama, Mystery, Sci-Fi",2000,tt0217869,7.3,455923,
Cellular,movie,"Action, Crime, Thriller",2004,tt0337921,6.5,108117,
"Step Up",movie,"Crime, Drama, Music",2006,tt0462590,6.5,130505,
"The Fast and the Furious",movie,"Action, Crime, Thriller",2001,tt0232500,6.8,436956,
Philadelphia,movie,Drama,1993,tt0107818,7.7,266418,
"The Phantom of the Opera",movie,"Drama, Musical, Romance",2004,tt0293508,7.2,134483,
"Happy Feet",movie,"Adventure, Animation, Comedy",2006,tt0366548,6.4,206622,
Cobra,movie,"Action, Crime, Thriller",1986,tt0090859,5.8,82527,
"Collateral Damage",movie,"Action, Drama, Thriller",2002,tt0233469,5.5,79361,
"Grandma's Boy",movie,Comedy,2006,tt0456554,6.9,90813,
Ultraviolet,movie,"Action, Sci-Fi",2006,tt0370032,4.4,85268,
"The Postman",movie,"Action, Adventure, Drama",1997,tt0119925,6.1,81260,
"The Pelican Brief",movie,"Crime, Drama, Mystery",1993,tt0107798,6.6,100077,
Premonition,movie,"Drama, Fantasy, Mystery",2007,tt0477071,5.9,83284,
"Just My Luck",movie,"Comedy, Fantasy, Romance",2006,tt0397078,5.5,63691,
"My Lucky Stars",movie,"Action, Comedy, Crime",1985,tt0089177,6.3,6401,
"Spy Kids",movie,"Action, Adventure, Comedy",2001,tt0227538,5.6,131532,
"9½ Weeks",movie,"Drama, Romance",1986,tt0091635,5.9,45365,
"Date Movie",movie,"Comedy, Romance",2006,tt0466342,2.8,63302,
"Firehouse Dog",movie,"Action, Comedy, Family",2007,tt0476995,5.5,6475,
"Empire of the Sun",movie,"Drama, War",1987,tt0092965,7.7,138300,
"Shinobi: Heart Under Blade",movie,"Action, Drama, Fantasy",2005,tt0475723,6.8,13075,
Sphere,movie,"Mystery, Sci-Fi, Thriller",1998,tt0120184,6.1,115278,
"History of the World: Part I",movie,"Comedy, History, Musical",1981,tt0082517,6.8,56877,
"White Men Can't Jump",movie,"Comedy, Sport",1992,tt0105812,6.8,101901,
"My Left Foot",movie,"Biography, Drama",1989,tt0097937,7.8,82407,
"A Walk to Remember",movie,"Drama, Romance",2002,tt0281358,7.3,226562,
"Funny Games",movie,"Crime, Drama, Thriller",1997,tt0119167,7.5,89920,
"The Shaolin Temple",movie,"Action, Comedy, Drama",1982,tt0079891,6.8,4953,
"Fantastic Mr. Fox",movie,"Adventure, Animation, Comedy",2009,tt0432283,7.9,285254,
"The Ides of March",movie,"Drama, Thriller",2011,tt1124035,7.1,235289,
Dobermann,movie,"Action, Comedy, Crime",1997,tt0118996,6.5,19260,
"Purple Noon",movie,"Crime, Drama, Thriller",1960,tt0054189,7.7,22162,
"My Cousin Vinny",movie,"Comedy, Crime",1992,tt0104952,7.6,149299,
"The Iron Giant",movie,"Action, Adventure, Animation",1999,tt0129167,8.1,243753,
"When a Man Loves a Woman",movie,"Drama, Romance",1994,tt0111693,6.6,24261,
"The Road to Wellville",movie,"Comedy, Drama",1994,tt0111001,5.9,13643,
"Drop Dead Gorgeous",movie,"Comedy, Romance, Thriller",1999,tt0157503,6.7,43006,
"Perfect Blue",movie,"Animation, Crime, Drama",1997,tt0156887,8,107230,
"The Karate Kid Part III",movie,"Action, Drama, Family",1989,tt0097647,5.3,73076,
"Sherlock Holmes",movie,"Action, Adventure, Mystery",2009,tt0988045,7.6,689236,
"Death and the Maiden",movie,"Drama, Mystery, Thriller",1994,tt0109579,7.2,27933,
"The Crow: City of Angels",movie,"Action, Crime, Fantasy",1996,tt0115986,4.6,22868,
"Ballistic: Ecks vs. Sever",movie,"Action, Crime, Mystery",2002,tt0308208,3.7,21476,
"Shark Tale",movie,"Adventure, Animation, Comedy",2004,tt0307453,6,205751,
"Child's Play",movie,"Horror, Thriller",1988,tt0094862,6.7,124581,
Hitman,movie,"Action, Comedy, Crime",1998,tt0163818,6.1,5730,
"Once Upon a Time in China and America",movie,"Action, Adventure, History",1997,tt0120530,6.3,4473,
Threesome,movie,"Comedy, Drama, Romance",1994,tt0111418,6.3,14020,
"Magnum Force",movie,"Action, Crime, Mystery",1973,tt0070355,7.2,69226,
"The Enforcer",movie,"Action, Crime, Thriller",1976,tt0074483,6.7,51162,
"Sudden Impact",movie,"Action, Crime, Thriller",1983,tt0086383,6.6,50575,
"The Dead Pool",movie,"Action, Crime, Mystery",1988,tt0094963,6.3,50746,
"The Waterboy",movie,"Comedy, Sport",1998,tt0120484,6.2,185287,
[Rec]²,movie,"Horror, Thriller",2009,tt1245112,6.5,81499,
"Wall Street",movie,"Crime, Drama",1987,tt0094291,7.3,169551,
"The Client",movie,"Crime, Drama, Mystery",1994,tt0109446,6.7,76599,
"Police Story 2",movie,"Action, Comedy, Crime",1988,tt0095403,7.1,23783,
Waitress,movie,"Comedy, Drama, Romance",2007,tt0473308,7,50186,
"Infernal Affairs",movie,"Crime, Drama, Mystery",2002,tt0338564,8,134655,
Showgirls,movie,Drama,1995,tt0114436,5.1,78128,
"Water Lilies",movie,"Drama, Romance",2007,tt0869977,6.7,14453,
"The Draughtsman's Contract",movie,"Comedy, Drama, Mystery",1982,tt0083851,7.2,11585,
Revolver,movie,"Action, Crime, Drama",2005,tt0365686,6.3,105949,
Malena,movie,"Drama, Romance, War",2000,tt0213847,7.4,118975,
"Exit Wounds",movie,"Action, Crime, Thriller",2001,tt0242445,5.6,37720,
"I Am Sam",movie,Drama,2001,tt0277027,7.6,158333,
"Armour of God",movie,"Action, Adventure, Comedy",1986,tt0091431,6.9,23173,
"Farewell My Concubine",movie,"Drama, Music, Romance",1993,tt0106332,8.1,35038,
"The Relic",movie,"Horror, Mystery, Sci-Fi",1997,tt0120004,5.8,31293,
"Picnic at Hanging Rock",movie,"Drama, Mystery",1975,tt0073540,7.4,43391,
"The Notebook",movie,"Drama, Romance",2004,tt0332280,7.8,653597,
"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem",movie,"Adventure, Animation, Music",2003,tt0368667,7.8,16965,
"Presumed Innocent",movie,"Mystery, Thriller",1990,tt0100404,6.9,50001,
Stalingrad,movie,"Drama, War",1993,tt0108211,7.5,39018,
Supercop,movie,"Action, Comedy, Crime",1992,tt0104558,7,25413,
"My Sassy Girl",movie,"Comedy, Drama, Romance",2001,tt0293715,7.9,51688,
"Child's Play 2",movie,"Horror, Thriller",1990,tt0099253,6,61045,
"Child's Play 3",movie,"Horror, Thriller",1991,tt0103956,5.2,48836,
"Wheels on Meals",movie,"Action, Comedy, Crime",1984,tt0087578,7,16081,
"Shall We Dance?",movie,"Comedy, Drama, Music",1996,tt0117615,7.7,12015,
"Meet Dave",movie,"Adventure, Comedy, Family",2008,tt0765476,5.1,44879,
"The Cannonball Run",movie,"Action, Comedy, Sport",1981,tt0082136,6.2,41840,
"Cowboy Bebop: The Movie",movie,"Action, Animation, Crime",2001,tt0275277,7.8,55416,
"Dead or Alive",movie,"Action, Crime, Drama",1999,tt0221111,6.7,8784,
"Shutter Island",movie,"Drama, Mystery, Thriller",2010,tt1130884,8.2,1544367,
"Runaway Jury",movie,"Crime, Drama, Thriller",2003,tt0313542,7.1,114042,
"A Bittersweet Life",movie,"Action, Crime, Drama",2005,tt0456912,7.5,44808,
"Superman IV: The Quest for Peace",movie,"Action, Adventure, Sci-Fi",1987,tt0094074,3.7,55185,
House,movie,"Comedy, Fantasy, Horror",1985,tt0091223,6.1,31414,
"The Mission",movie,"Adventure, Drama, History",1986,tt0091530,7.4,68315,
"A Better Tomorrow",movie,"Action, Crime, Drama",1986,tt0092263,7.4,26641,
"Sweet Home Alabama",movie,"Comedy, Romance",2002,tt0256415,6.2,128090,
Rushmore,movie,"Comedy, Drama, Romance",1998,tt0128445,7.6,202790,
"The Young Master",movie,"Action, Adventure, Comedy",1980,tt0081499,7,8675,
"Hellraiser III: Hell on Earth",movie,Horror,1992,tt0104409,5.5,36598,
"Are We There Yet?",movie,"Adventure, Comedy, Family",2005,tt0368578,4.8,35662,
"The Dark Crystal",movie,"Adventure, Family, Fantasy",1982,tt0083791,7.1,74382,
Ran,movie,"Action, Drama, War",1985,tt0089881,8.2,143288,
"Infernal Affairs II",movie,"Action, Crime, Drama",2003,tt0369060,7.2,20445,
Casshern,movie,"Action, Drama, Fantasy",2004,tt0405821,6,13940,
"The Commitments",movie,"Comedy, Drama, Music",1991,tt0101605,7.6,40480,
"xXx: State of the Union",movie,"Action, Adventure, Crime",2005,tt0329774,4.5,75108,
"Fist of Fury",movie,"Action, Drama, Romance",1972,tt0068767,7.2,35604,
"The Hairdresser's Husband",movie,"Comedy, Drama, Romance",1990,tt0100112,7.1,10735,
"U.S. Marshals",movie,"Action, Crime, Thriller",1998,tt0120873,6.6,117503,
"Mona Lisa Smile",movie,Drama,2003,tt0304415,6.6,95486,
"Sexy Beast",movie,"Crime, Drama, Thriller",2000,tt0203119,7.3,72560,
"The 36th Chamber of Shaolin",movie,"Action, Adventure, Drama",1978,tt0078243,7.6,19302,
"Fair Game",movie,"Action, Romance, Thriller",1995,tt0113010,4.4,14309,
"Bullet in the Head",movie,"Action, Crime, Drama",1990,tt0099426,7.5,12154,
"Dolores Claiborne",movie,"Crime, Drama, Mystery",1995,tt0109642,7.4,50661,
"Capricorn One",movie,"Action, Adventure, Drama",1977,tt0077294,6.8,26092,
"When the Cat's Away",movie,"Comedy, Romance",1996,tt0115856,6.9,3676,
Tombstone,movie,"Biography, Drama, History",1993,tt0108358,7.8,179869,
"Thirteen Days",movie,"Drama, History, Thriller",2000,tt0146309,7.3,64708,
Spun,movie,"Comedy, Crime, Drama",2002,tt0283003,6.7,41760,
"Body of Lies",movie,"Action, Drama, Thriller",2008,tt0758774,7,244808,
"Made in America",movie,Comedy,1993,tt0107478,5.1,18272,
"Ghost in the Shell 2: Innocence",movie,"Animation, Drama, Mystery",2004,tt0347246,7.4,41477,
"Wyatt Earp",movie,"Adventure, Biography, Drama",1994,tt0111756,6.7,57148,
"The Hurt Locker",movie,"Drama, Thriller, War",2008,tt0887912,7.5,484013,
"The Wrestler",movie,"Drama, Sport",2008,tt1125849,7.9,325419,
"Dark Water",movie,"Drama, Horror, Mystery",2002,tt0308379,6.7,36166,
"Spy Kids 3: Game Over",movie,"Action, Adventure, Comedy",2003,tt0338459,4.4,68861,
"Underworld: Rise of the Lycans",movie,"Action, Fantasy, Thriller",2009,tt0834001,6.5,171639,
"Harry Potter and the Deathly Hallows: Part 1",movie,"Adventure, Family, Fantasy",2010,tt0926084,7.7,629382,
"Harry Potter and the Deathly Hallows: Part 2",movie,"Adventure, Family, Fantasy",2011,tt1201607,8.1,994516,
"The Big Boss",movie,"Action, Crime, Drama",1971,tt0067824,6.9,30687,
"The Twilight Samurai",movie,"Drama, Romance",2002,tt0351817,8.1,26320,
Dreams,movie,"Drama, Fantasy",1990,tt0100998,7.7,30878,
Shocker,movie,"Comedy, Horror, Thriller",1989,tt0098320,5.5,18572,
"The Black Tulip",movie,"Action, Adventure, Comedy",1964,tt0058692,6.6,3031,
"Street Fighter II: The Animated Movie",movie,"Action, Adventure, Animation",1994,tt0114563,7.2,10381,
"La belle noiseuse",movie,Drama,1991,tt0101428,7.5,9964,
"Il Mare",movie,"Drama, Fantasy, Romance",2000,tt0282599,7.5,9783,
"The Secret Life of Bees",movie,Drama,2008,tt0416212,7.2,28877,
"The Place Promised in Our Early Days",movie,"Animation, Drama, Romance",2004,tt0381348,6.8,15681,
"Resurrecting the Champ",movie,"Drama, Sport",2007,tt0416185,6.7,21563,
"Sweet Rain: Accuracy of Death",movie,"Comedy, Drama, Fantasy",2008,tt1067086,6.8,1267,
"Son in Law",movie,"Comedy, Drama, Romance",1993,tt0108186,5.9,23766,
"Friday the 13th",movie,"Horror, Mystery, Thriller",2009,tt0758746,5.5,121708,
"FernGully: The Last Rainforest",movie,"Adventure, Animation, Family",1992,tt0104254,6.6,35672,
Annapolis,movie,"Drama, Romance, Sport",2006,tt0417433,5.8,22290,
"Let the Right One In",movie,"Drama, Fantasy, Horror",2008,tt1139797,7.8,233089,
"Big Bang Love, Juvenile A",movie,"Drama, Fantasy",2006,tt0497876,6.7,2145,
"Game of Death",movie,"Action, Crime, Drama",1978,tt0077594,5.9,23209,
"The Tit and the Moon",movie,"Comedy, Romance",1994,tt0111403,6.3,3527,
"Angels & Demons",movie,"Mystery, Thriller",2009,tt0808151,6.7,317156,
"Star Trek",movie,"Action, Adventure, Sci-Fi",2009,tt0796366,7.9,629125,
"When in Rome",movie,"Comedy, Romance",2010,tt1185416,5.5,66166,
"Five Deadly Venoms",movie,"Action, Drama, Mystery",1978,tt0077559,7,8341,
"The Changeling",movie,"Horror, Mystery",1980,tt0080516,7.1,42377,
Labyrinth,movie,"Adventure, Family, Fantasy",1986,tt0091369,7.3,157104,
"Resident Evil: Degeneration",movie,"Action, Animation, Horror",2008,tt1174954,6.4,33917,
"Akeelah and the Bee",movie,"Drama, Family",2006,tt0437800,7.4,22356,
"Fast & Furious",movie,"Action, Thriller",2009,tt1013752,6.5,322809,
Exiled,movie,"Action, Crime, Drama",2006,tt0796212,7.2,9957,
RocknRolla,movie,"Action, Crime, Thriller",2008,tt1032755,7.2,270348,
Knowing,movie,"Mystery, Sci-Fi, Thriller",2009,tt0448011,6.2,255456,
Defiance,movie,"Action, Drama, History",2008,tt1034303,7.1,158524,
